,DS1_R_1,DS1_R_2,DS1_R_3,DS1_R_4,DS1_R_5,DS1_R_6,DS2_R_1,DS2_R_2,DS2_R_3,DS2_R_4,DS2_R_5,DS2_R_6,DS3_R_1,DS3_R_2,DS3_R_3,DS3_R_4,DS3_R_5,DS3_R_6
OTU_1550,0,0,0,0,0,0,0,0,0,0,0,0.001650056,0.014566171,0.00489644,0.048716325,0.027086966,0,0
OTU_1279,0,0,0,0,0,0,0.001746633,0,0,0.001687764,0,0.001650056,0,0.001632147,0,0.001692935,0,0
OTU_1325,0.003247702,0,0.035672043,0,0.033649434,0,0.001746633,0.003640269,0,0.011814346,0,0.006600224,0,0,0.001623877,0,0,0
OTU_1332,0,0,0,0,0,0,0.001746633,0,0,0,0,0,0,0,0,0,0,0
OTU_1354,0,0,0,0,0,0,0,0.003640269,0.003253567,0,0,0,0,0,0,0,0,0
OTU_1373,0,0,0,0,0,0,0,0,0,0,0,0,0.001618463,0.006528587,0.00649551,0.003385871,0.017228606,0.062998025
OTU_1407,0,0,0,0,0,0,0,0,0,0,0,0,0.040461586,0,0,0.052480997,0.003445721,0
OTU_1526,0.001623851,0,0,0,0.007647599,0,0,0.009100672,0.006507133,0,0,0.016500561,0.014566171,0.001632147,0.00649551,0.010157612,0.020674328,0
OTU_1580,0,0,0,0,0,0,0,0.001820134,0,0,0,0,0,0,0,0,0,0
OTU_1635,0,0,0,0,0,0,0,0.001820134,0,0,0,0,0,0,0,0,0,0
OTU_1840,0,0,0,0,0,0,0,0.001820134,0.001626783,0,0,0,0.032369269,0.014689321,0.001623877,0.003385871,0,0.020431792
OTU_1127,0,0,0,0,0,0,0,0.001820134,0,0,0,0,0,0,0,0,0,0
OTU_1248,0,0,0,0,0,0,0,0,0,0,0,0,0.00485539,0.014689321,0.014614897,0.011850548,0.024120049,0.02553974
OTU_1305,0,0,0,0,0,0,0,0,0,0,0.001560817,0,0.084160098,0.001632147,0.003247755,0,0,0
OTU_1337,0,0,0.003754952,0,0,0,0.017466334,0.021841612,0,0.015189873,0.001560817,0.009900337,0.008092317,0.00489644,0.003247755,0.011850548,0,0
OTU_1361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_1624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_1745,0,0,0,0,0,0,0.013973067,0.005460403,0.00488035,0.005063291,0.003121634,0.004950168,0,0,0,0,0,0
OTU_1123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_1137,0,0,0,0,0,0.030488294,0,0.003640269,0,0.016877637,0.020290624,0,0,0.00489644,0,0.003385871,0,0.011918545
OTU_1316,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003264294,0,0,0.082697311,0.010215896
OTU_1595,0,0,0,0,0.00152952,0,0,0,0,0,0,0,0.008092317,0.008160734,0.001623877,0.006771742,0.043071516,0.02553974
OTU_1641,0,0,0,0,0,0,0,0,0,0,0,0,0.043698513,0,0,0.016929354,0.012060024,0.020431792
OTU_1829,0,0,0,0,0,0,0.003493267,0.001820134,0.00488035,0.001687764,0.003121634,0.001650056,0,0,0,0,0,0
OTU_1216,0.01461466,0,0,0,0.00152952,0,0.029692767,0.025481881,0,0.003375527,0.004682452,0.014850505,0,0,0,0,0,0
OTU_1643,0,0,0,0,0,0,0.001746633,0,0,0,0,0,0.033987732,0,0.001623877,0.023701095,0.029288631,0.001702649
OTU_1285,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003264294,0,0,0,0
OTU_1333,0,0,0,0,0,0,0,0,0,0,0,0,0.016184634,0,0,0,0,0
OTU_1430,0,0,0,0,0,0,0,0.027302015,0.027655317,0,0.003121634,0,0,0,0,0,0,0.001702649
OTU_1545,0,0,0,0,0,0,0,0,0,0,0,0,0.019421561,0.001632147,0.003247755,0.005078806,0.017228606,0.044268882
OTU_1740,0,0,0,0,0,0.001604647,0,0,0,0,0,0,0.048553903,0,0.001623877,0.006771742,0.015505746,0.010215896
OTU_1792,0,0,0,0,0,0,0,0,0,0,0,0,0.035606195,0.008160734,0.009743265,0.016929354,0.003445721,0.015323844
OTU_1144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_1150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_1313,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00489644,0.05196408,0.015236418,0.001722861,0.013621195
OTU_1320,0,0,0,0,0,0,0,0,0,0,0,0,0.009710781,0,0.001623877,0.071103286,0.006891443,0
OTU_1439,0,0.001696554,0,0,0,0,0,0,0,0.001687764,0,0,0.059883147,0,0,0.001692935,0.001722861,0.015323844
OTU_1525,0,0,0,0,0,0,0.001746633,0,0.034162451,0,0,0,0.046935439,0,0,0.003385871,0,0
OTU_1608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_1653,0,0,0,0,0,0,0,0,0.001626783,0.005063291,0,0,0.003236927,0.001632147,0.035725305,0.020315225,0.005168582,0.015323844
OTU_1837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_1876,0,0,0,0,0,0,0,0,0,0,0,0,0.016184634,0,0,0.005078806,0.044794377,0.023837091
OTU_1174,0,0,0,0,0,0,0.001746633,0,0,0,0,0,0,0,0,0,0,0
OTU_1272,0,0,0,0,0,0,0,0,0,0,0,0,0.037224659,0.011425027,0.01299102,0.011850548,0.005168582,0.006810597
OTU_1289,0,0,0,0,0,0,0,0,0,0,0,0,0.079304708,0.001632147,0,0,0.003445721,0
OTU_1429,0,0,0,0.001573242,0,0,0,0,0,0,0,0,0,0,0.003247755,0,0,0
OTU_1503,0.001623851,0,0.001877476,0,0.036708474,0,0,0,0,0,0,0.003300112,0.001618463,0.001632147,0,0.006771742,0.012060024,0.005107948
OTU_1577,0,0,0,0,0,0,0.001746633,0,0,0.001687764,0,0,0,0,0,0,0,0
OTU_1585,0,0,0,0,0,0,0.059385534,0,0,0,0,0,0,0.019585761,0.00649551,0.001692935,0.001722861,0
OTU_1708,0,0,0,0,0,0,0.001746633,0.001820134,0,0.001687764,0,0.021450729,0.001618463,0.008160734,0.017862652,0.005078806,0.006891443,0.018729143
OTU_1741,0,0,0,0,0,0,0.001746633,0,0,0,0,0,0.025895415,0.001632147,0.003247755,0,0.001722861,0.005107948
OTU_1787,0,0,0,0,0,0,0,0.001820134,0,0,0,0,0.008092317,0.017953614,0,0.005078806,0.029288631,0.02553974
OTU_1233,0.004871553,0.02375176,0.011264856,0.017305665,0.006118079,0,0.0052399,0,0.001626783,0.010126582,0.001560817,0.003300112,0,0,0,0,0,0
OTU_1380,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001632147,0,0.005078806,0.037902934,0.042566233
OTU_1476,0,0,0,0,0,0,0,0,0,0,0,0,0.071212391,0,0,0,0.012060024,0
OTU_1511,0,0,0,0,0,0,0.0052399,0.001820134,0,0.003375527,0.001560817,0.003300112,0.001618463,0,0.003247755,0.003385871,0.003445721,0.005107948
OTU_1514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_1588,0,0,0,0,0,0,0.001746633,0.003640269,0.001626783,0,0,0.003300112,0,0.003264294,0,0,0.017228606,0.056187428
OTU_1751,0,0,0,0,0,0,0.001746633,0.005460403,0,0.001687764,0,0.001650056,0,0,0,0,0,0
OTU_1823,0.001623851,0.01187588,0.011264856,0.044050784,0,0,0.008733167,0.001820134,0,0,0,0,0,0,0.003247755,0.001692935,0,0
OTU_1154,0,0,0,0,0,0,0.017466334,0.009100672,0.008133917,0.016877637,0.003121634,0.018150617,0,0.00489644,0.001623877,0.005078806,0,0
OTU_1190,0,0,0,0,0,0.080232353,0,0,0,0,0,0,0,0,0,0,0,0
OTU_1253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_1269,0,0,0,0,0,0,0.052399001,0.025481881,0.001626783,0,0,0.008250281,0,0,0,0,0,0
OTU_1270,0,0,0,0,0,0,0.019212967,0.01274094,0,0.023628692,0.014047355,0.011550393,0,0.001632147,0,0,0,0.001702649
OTU_1304,0,0,0,0,0,0,0,0,0,0,0,0.001650056,0,0,0,0,0,0
OTU_1464,0,0,0,0,0,0,0,0.001820134,0.001626783,0.001687764,0.003121634,0.003300112,0.001618463,0,0.001623877,0,0.001722861,0.001702649
OTU_1522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_1639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_1687,0,0,0,0,0,0,0,0.001820134,0.001626783,0.001687764,0,0.003300112,0,0,0,0,0,0
OTU_1696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_1742,0,0,0,0,0,0,0,0.001820134,0,0,0,0.003300112,0.033987732,0,0,0.005078806,0.003445721,0
OTU_1766,0,0,0,0,0,0,0.008733167,0.007280537,0,0,0,0.011550393,0,0.024482201,0.008119387,0,0,0.023837091
OTU_1260,0,0,0,0,0.05506271,0,0.013973067,0.001820134,0,0,0,0,0.001618463,0,0.001623877,0.001692935,0.001722861,0
OTU_1278,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003264294,0,0,0,0.080024518
OTU_1394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_1434,0,0,0,0,0,0,0,0.001820134,0.043923151,0,0,0,0.001618463,0.00489644,0.017862652,0.006771742,0,0.001702649
OTU_1538,0,0,0,0,0,0,0,0,0,0,0,0,0.022658488,0.001632147,0.009743265,0.025394031,0,0.022134441
OTU_1656,0,0.006786217,0,0,0,0,0,0,0,0,0,0,0.001618463,0,0.01299102,0.005078806,0.029288631,0.027242389
OTU_1746,0,0,0,0,0.00152952,0,0.006986533,0.001820134,0.003253567,0,0.004682452,0.003300112,0,0,0,0,0,0
OTU_1775,0,0,0,0,0,0,0,0,0,0,0.001560817,0,0.043698513,0,0.001623877,0.001692935,0.031011491,0.001702649
OTU_1862,0,0,0,0,0,0,0,0,0.001626783,0,0.049946152,0.001650056,0,0,0,0,0,0
OTU_1887,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019585761,0.001623877,0.023701095,0.029288631,0.008513247
OTU_1171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_1435,0,0,0,0,0,0,0,0,0,0,0,0,0.012947707,0.014689321,0.004871632,0.006771742,0.029288631,0.011918545
OTU_1462,0,0,0,0,0,0,0.001746633,0.005460403,0.0097607,0.005063291,0,0.003300112,0,0,0,0,0,0
OTU_1471,0,0,0,0,0,0,0,0.003640269,0,0.001687764,0.001560817,0,0.037224659,0.001632147,0.003247755,0,0.008614303,0.008513247
OTU_1484,0,0,0,0,0,0,0,0,0,0,0,0,0.019421561,0.034275082,0,0,0.015505746,0.010215896
OTU_1537,0,0,0,0,0,0,0,0,0,0,0,0,0.050172366,0,0.001623877,0.006771742,0.015505746,0.005107948
OTU_1677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_1817,0.006495405,0.030537977,0,0.014159181,0.00152952,0.001604647,0,0,0.00488035,0.001687764,0.006243269,0.009900337,0,0,0.001623877,0,0,0
OTU_1859,0,0,0,0,0,0,0.001746633,0.010920806,0.001626783,0.033755274,0.003121634,0.004950168,0.009710781,0.00489644,0,0.001692935,0.006891443,0.001702649
OTU_1263,0,0,0,0,0,0,0,0.001820134,0,0,0,0.001650056,0,0,0,0,0,0
OTU_1294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069826732,0.006771742,0,0
OTU_1311,0,0,0,0,0,0,0,0,0,0,0,0,0.038843122,0,0.00649551,0.006771742,0.017228606,0.008513247
OTU_1396,0,0,0,0,0,0,0.059385534,0.023661746,0,0,0,0,0,0,0,0,0,0
OTU_1404,0,0,0,0,0,0,0,0,0,0,0,0,0.014566171,0,0.001623877,0.023701095,0.022397188,0.017026493
OTU_1418,0.004871553,0,0.013142331,0.006292969,0.007647599,0.009627882,0.001746633,0.003640269,0.001626783,0.003375527,0.006243269,0.001650056,0,0,0,0.001692935,0,0.003405299
OTU_1702,0,0.001696554,0,0,0,0,0.0209596,0,0,0,0,0,0.001618463,0.003264294,0.003247755,0.005078806,0.039625795,0.005107948
OTU_1893,0,0,0,0,0,0,0,0,0,0,0,0,0.003236927,0.006528587,0,0.005078806,0.015505746,0.04937683
OTU_1250,0,0,0,0,0,0,0,0,0,0,0,0,0.003236927,0.003264294,0.004871632,0.001692935,0.02584291,0.039160934
OTU_1355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_1411,0,0,0,0,0,0,0,0,0,0,0,0,0.012947707,0.026114348,0.004871632,0.016929354,0.006891443,0.008513247
OTU_1427,0,0,0,0,0,0,0.0052399,0.016381209,0.006507133,0.010126582,0.003121634,0.001650056,0,0,0,0,0,0
OTU_1437,0,0,0,0,0,0,0,0,0,0,0,0,0.008092317,0.00489644,0.001623877,0.011850548,0.017228606,0.034052986
OTU_1477,0,0,0,0,0,0,0,0,0.001626783,0,0,0,0.017803098,0.017953614,0.011367142,0.008464677,0.015505746,0.003405299
OTU_1482,0,0,0,0,0,0,0,0,0,0,0,0,0.014566171,0.003264294,0.001623877,0.011850548,0.02584291,0.020431792
OTU_1505,0,0,0,0,0,0,0.001746633,0.001820134,0,0.006751055,0,0.001650056,0,0,0,0,0,0
OTU_1508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_1530,0,0,0,0,0,0,0,0,0,0.033755274,0.040581248,0,0,0,0,0,0,0
OTU_1558,0.006495405,0.001696554,0,0.045624027,0.003059039,0,0,0,0,0,0,0,0,0.001632147,0,0.011850548,0,0.003405299
OTU_1717,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006528587,0.014614897,0,0.039625795,0.017026493
OTU_1301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_1460,0,0,0,0,0,0,0.001746633,0,0,0,0,0,0,0,0,0,0,0
OTU_1569,0,0,0,0,0,0,0.0052399,0.014561075,0.00488035,0.011814346,0.003121634,0.004950168,0,0,0,0,0,0
OTU_1578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001623877,0,0.001722861,0.003405299
OTU_1618,0,0.001696554,0,0,0.021413276,0,0.003493267,0.003640269,0,0.011814346,0.024973076,0.001650056,0,0,0,0,0,0.003405299
OTU_1816,0,0.001696554,0,0,0,0,0,0.009100672,0.001626783,0.001687764,0,0,0,0.001632147,0.008119387,0,0.005168582,0
OTU_1182,0,0,0,0,0,0,0,0,0,0,0,0,0.011329244,0.001632147,0.004871632,0.003385871,0.010337164,0.042566233
OTU_1329,0.009743107,0,0,0.003146485,0.006118079,0.001604647,0,0,0,0,0,0.014850505,0,0.019585761,0.003247755,0.008464677,0.003445721,0.001702649
OTU_1442,0,0,0,0,0,0,0,0,0,0,0,0,0.014566171,0.00489644,0.035725305,0.011850548,0,0.005107948
OTU_1473,0,0,0,0,0,0,0.029692767,0.01274094,0,0.003375527,0.009364903,0.018150617,0,0.001632147,0,0,0,0
OTU_1490,0,0,0,0,0,0,0,0,0,0,0,0,0.006473854,0,0,0.008464677,0.05513154,0.005107948
OTU_1573,0,0,0,0,0,0,0.003493267,0,0.001626783,0.001687764,0.001560817,0,0,0,0,0,0,0.001702649
OTU_1625,0,0,0,0,0,0,0.001746633,0,0,0,0,0,0,0,0,0,0,0
OTU_1716,0,0,0,0,0,0,0,0,0,0,0,0,0.045316976,0.001632147,0,0.010157612,0.012060024,0.003405299
OTU_1886,0.001623851,0,0,0,0.00152952,0,0.008733167,0.003640269,0,0.006751055,0,0.006600224,0.00485539,0.003264294,0.00649551,0.02200816,0.005168582,0.003405299
OTU_1309,0,0,0,0,0,0,0,0,0.008133917,0,0,0,0.009710781,0.001632147,0,0.005078806,0.041348655,0.005107948
OTU_1356,0,0,0,0,0.00152952,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_1372,0,0,0,0,0,0,0,0,0,0.001687764,0,0,0.00485539,0,0.001623877,0.008464677,0.049962958,0.006810597
OTU_1401,0,0,0,0,0,0,0,0,0.001626783,0,0,0,0,0.017953614,0.050340202,0,0,0
OTU_1630,0,0.001696554,0,0,0.00152952,0,0,0.01274094,0.001626783,0,0.004682452,0,0.008092317,0,0,0,0.008614303,0.005107948
OTU_1631,0,0,0,0,0,0,0,0,0,0,0.001560817,0,0,0,0,0,0,0
OTU_1794,0,0,0.003754952,0,0,0,0,0,0,0,0,0,0.001618463,0.06038943,0.001623877,0,0,0.003405299
OTU_1466,0,0,0,0,0,0,0,0,0,0,0,0.001650056,0,0,0,0,0,0
OTU_1559,0.001623851,0.061075955,0,0,0.006118079,0,0.001746633,0,0,0,0,0,0,0,0,0,0,0
OTU_1560,0,0.006786217,0.007509904,0.039331057,0.013765678,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_1579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_1592,0,0,0,0,0,0,0,0,0,0,0,0,0.042080049,0,0.003247755,0.003385871,0.015505746,0.005107948
OTU_1645,0,0,0,0,0,0,0,0,0,0,0,0,0.033987732,0,0.004871632,0.001692935,0.02584291,0.001702649
OTU_1715,0,0,0,0,0,0,0,0,0,0,0,0,0.008092317,0.001632147,0.001623877,0.008464677,0.029288631,0.022134441
OTU_1336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_1425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_1540,0,0,0,0,0,0,0,0,0,0,0,0,0.016184634,0.008160734,0.001623877,0.003385871,0.029288631,0.010215896
OTU_1638,0,0,0,0,0.00152952,0,0.001746633,0.005460403,0.035789234,0.001687764,0,0,0.006473854,0,0,0.013543483,0,0.001702649
OTU_1847,0,0,0,0,0,0,0,0.003640269,0.001626783,0,0,0,0,0,0,0,0,0
OTU_1379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038937514,0.029288631,0
OTU_1698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_1699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_1718,0,0,0,0,0,0,0,0,0,0,0,0,0.001618463,0.003264294,0.004871632,0.011850548,0.031011491,0.015323844
OTU_1747,0,0,0,0,0,0,0,0,0,0,0,0,0.012947707,0,0,0,0,0
OTU_1795,0,0,0,0,0,0,0.001746633,0,0,0.008438819,0,0,0,0.009792881,0.035725305,0.001692935,0.001722861,0
OTU_1802,0,0,0,0,0,0,0,0,0,0.001687764,0,0,0,0,0.009743265,0.001692935,0.048240098,0.006810597
OTU_1819,0,0,0.00938738,0.001573242,0.00152952,0,0.008733167,0.016381209,0,0.008438819,0.004682452,0.008250281,0,0.006528587,0,0,0,0.003405299
OTU_1352,0,0,0.013142331,0,0.030590395,0,0.012226434,0.003640269,0,0,0,0,0.003236927,0,0,0,0.001722861,0
OTU_1443,0.001623851,0,0,0,0,0,0,0,0,0,0,0,0,0.001632147,0.00649551,0.005078806,0.036180073,0.015323844
OTU_1450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_1669,0,0.066165618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_1678,0,0,0,0,0,0,0.001746633,0.005460403,0.001626783,0.001687764,0,0,0,0.00489644,0,0,0,0
OTU_1701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_1755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_1822,0,0,0.013142331,0,0,0,0.0052399,0.001820134,0,0.021940928,0.001560817,0.011550393,0,0.009792881,0.001623877,0,0,0
OTU_1827,0,0.005089663,0,0,0,0.041720824,0,0.007280537,0,0,0,0.008250281,0,0.001632147,0,0,0,0
OTU_1308,0,0,0,0,0,0,0.003493267,0.007280537,0,0.008438819,0.031216345,0.011550393,0,0,0,0,0,0
OTU_1371,0,0,0,0,0,0,0,0,0,0,0,0,0.006473854,0,0,0.010157612,0.043071516,0.005107948
OTU_1654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065468704,0
OTU_1665,0.060082492,0,0,0,0,0,0.001746633,0,0,0,0,0,0,0,0,0,0,0
OTU_1776,0,0,0,0,0,0,0,0,0,0,0,0,0.058264684,0,0.003247755,0,0,0
OTU_1885,0,0,0,0,0,0,0,0,0,0,0,0,0.006473854,0.016321468,0.008119387,0.016929354,0.015505746,0
OTU_1357,0,0,0,0,0,0,0,0,0,0.001687764,0.001560817,0,0,0,0,0,0,0
OTU_1441,0,0,0,0,0,0,0,0,0,0,0,0,0.003236927,0.008160734,0.003247755,0.001692935,0.02584291,0.020431792
OTU_1534,0,0,0,0.001573242,0,0,0,0,0.001626783,0,0,0,0.009710781,0.001632147,0.003247755,0.013543483,0.020674328,0.008513247
OTU_1549,0,0,0,0,0,0,0,0,0,0,0,0,0.00485539,0.006528587,0,0.011850548,0.018951467,0.020431792
OTU_1563,0,0,0.00938738,0.015732423,0,0,0,0,0,0,0,0,0.00485539,0.017953614,0,0.001692935,0.012060024,0
OTU_1734,0,0.003393109,0.003754952,0,0.024472316,0,0.0157197,0,0,0,0,0.001650056,0,0.00489644,0.001623877,0.001692935,0,0.003405299
OTU_1758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008614303,0
OTU_1769,0,0,0,0.001573242,0,0,0,0,0.001626783,0,0.001560817,0,0.043698513,0,0.001623877,0.001692935,0.005168582,0.001702649
OTU_1884,0,0,0,0,0,0,0,0,0,0,0,0,0.00485539,0.001632147,0.011367142,0.008464677,0.013782885,0.022134441
OTU_1497,0,0.022055206,0,0.003146485,0.004588559,0.025674353,0,0.001820134,0,0,0,0,0,0,0.001623877,0,0,0
OTU_1623,0,0,0,0,0,0,0.001746633,0,0,0.003375527,0.001560817,0.006600224,0,0.008160734,0,0,0.010337164,0
OTU_1658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061295376
OTU_1732,0.009743107,0,0,0,0,0,0,0,0,0,0.012486538,0.003300112,0,0,0.003247755,0.001692935,0.015505746,0.013621195
OTU_1424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_1493,0.003247702,0,0.016897283,0,0.033649434,0,0,0,0,0,0,0,0.001618463,0,0,0,0,0.001702649
OTU_1583,0,0.003393109,0,0,0.00152952,0,0.047159101,0.005460403,0,0.001687764,0,0,0,0,0,0,0,0
OTU_1667,0,0.03562764,0,0,0,0,0.013973067,0.010920806,0,0,0,0,0,0,0,0,0,0
OTU_1789,0,0,0,0,0,0,0,0,0,0,0,0,0.038843122,0.011425027,0,0.003385871,0.001722861,0.001702649
OTU_1791,0,0,0,0,0,0,0,0,0,0,0,0,0.012947707,0.008160734,0,0,0.029288631,0.008513247
OTU_1805,0,0,0,0,0,0,0,0,0,0.001687764,0,0,0.019421561,0,0,0,0,0
OTU_1845,0,0,0,0,0,0,0.003493267,0.003640269,0,0,0,0.008250281,0.012947707,0,0,0,0.001722861,0.010215896
OTU_1348,0.011366958,0.033931086,0,0.003146485,0,0.003209294,0,0.001820134,0.003253567,0,0,0,0,0,0,0,0,0
OTU_1422,0,0.001696554,0.015019807,0,0.004588559,0.004813941,0,0.003640269,0.003253567,0.011814346,0,0.003300112,0,0.003264294,0.003247755,0,0,0.003405299
OTU_1485,0,0,0,0,0,0,0,0,0,0,0,0,0.008092317,0,0.03897306,0.005078806,0.003445721,0
OTU_1499,0.001623851,0.001696554,0.00938738,0,0.016824717,0,0,0.001820134,0.003253567,0,0.001560817,0.006600224,0,0,0.001623877,0,0.010337164,0.001702649
OTU_1502,0,0,0,0,0.042826552,0,0,0,0,0,0,0,0.003236927,0,0,0,0.001722861,0.001702649
OTU_1527,0,0,0,0,0,0,0,0,0.008133917,0,0,0,0.00485539,0.022850055,0.00649551,0.011850548,0,0.001702649
OTU_1529,0,0,0,0,0,0,0,0,0.050430284,0,0,0,0,0,0,0,0.005168582,0
OTU_1539,0,0,0,0,0,0,0,0,0,0,0,0,0.053409293,0,0.001623877,0,0,0
OTU_1647,0,0,0,0,0,0,0,0,0,0,0,0,0.001618463,0.00489644,0,0.001692935,0.032734352,0.017026493
OTU_1649,0,0,0,0,0,0,0,0,0,0,0,0,0.003236927,0.009792881,0.01948653,0.006771742,0.003445721,0.013621195
OTU_1664,0.009743107,0,0,0.026745119,0,0,0.013973067,0.003640269,0,0,0,0,0,0.001632147,0,0,0,0
OTU_1694,0,0,0,0,0,0,0.001746633,0.003640269,0,0.001687764,0.001560817,0,0,0,0.001623877,0,0,0
OTU_1736,0.006495405,0,0.007509904,0.004719727,0.004588559,0,0.008733167,0.003640269,0,0.005063291,0.001560817,0.004950168,0,0,0.004871632,0.001692935,0,0.003405299
OTU_1748,0,0,0,0,0,0,0.003493267,0,0,0,0.001560817,0,0,0.00489644,0,0.001692935,0,0.005107948
OTU_1799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008464677,0.001722861,0.047674181
OTU_1866,0,0,0,0,0,0,0.001746633,0,0,0,0,0,0.033987732,0.001632147,0.001623877,0,0.015505746,0
OTU_1343,0,0,0,0,0,0,0,0,0,0,0,0,0.00485539,0.00489644,0,0.011850548,0.013782885,0.020431792
OTU_1347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_1385,0,0.025448314,0.018774759,0.001573242,0,0,0,0,0,0.010126582,0.001560817,0,0,0,0,0,0,0
OTU_1414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003385871,0,0.052782129
OTU_1568,0,0,0,0,0,0,0,0.001820134,0.003253567,0,0,0.011550393,0,0.001632147,0,0,0,0
OTU_1700,0,0,0,0,0,0,0.001746633,0,0,0,0,0,0,0,0,0,0.010337164,0
OTU_1777,0,0,0,0,0,0,0,0,0,0,0,0,0.030750805,0,0,0.018622289,0,0.005107948
OTU_1779,0,0,0,0,0,0,0,0,0,0,0,0,0.021040025,0,0.001623877,0.003385871,0.015505746,0.013621195
OTU_1793,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048964403,0.004871632,0,0,0
OTU_1843,0,0,0,0,0,0,0,0,0,0.001687764,0,0,0,0,0,0,0,0
OTU_1444,0,0,0,0,0,0,0,0,0,0,0,0,0.001618463,0,0.001623877,0.050788061,0,0
OTU_1541,0,0,0,0,0.007647599,0,0,0,0,0,0,0,0.027513878,0.003264294,0.003247755,0.003385871,0.001722861,0.005107948
OTU_1546,0,0,0,0,0,0,0,0,0,0,0,0,0.008092317,0,0,0,0.046517237,0
OTU_1556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049962958,0.005107948
OTU_1619,0,0,0,0,0.044356072,0,0,0.001820134,0,0,0,0.003300112,0,0,0,0,0,0
OTU_1651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004871632,0,0.036180073,0.013621195
OTU_1655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001722861,0.052782129
OTU_1685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_1697,0,0,0,0,0,0,0,0.001820134,0,0.005063291,0,0,0,0,0,0,0,0
OTU_1738,0,0,0,0,0.00152952,0,0.029692767,0.001820134,0,0.008438819,0,0.013200449,0,0,0,0,0,0
OTU_1756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_1382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001623877,0,0,0
OTU_1428,0,0,0,0,0,0,0,0.001820134,0,0,0,0,0,0,0,0,0,0
OTU_1640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
