Genus,SRR30617128,SRR30617129,SRR30617130,SRR30617131,SRR30617132,SRR30617133,SRR30617134,SRR30617135,SRR30617136,SRR30617137,SRR30617138,SRR30617139,SRR30617140,SRR30617141,SRR30617142,SRR30617143,SRR30617144,SRR30617145,SRR30617146,SRR30617147,SRR30617148,SRR30617149,SRR30617150,SRR30617151,SRR30617152,SRR30617153,SRR30617154,SRR30617155,SRR30617156,SRR30617157,SRR30617158,SRR30617159,SRR30617160,SRR30617161,SRR30617162,SRR30617163,SRR30617164,SRR30617165,SRR30617166,SRR30617167,SRR30617168,SRR30617169,SRR30633102,SRR30633103,SRR30633104,SRR30633105,SRR30633106,SRR30633107,SRR30633108,SRR30633109,SRR30633120,SRR30633121,SRR30633190,SRR30633191,SRR30633192,SRR30633193,SRR30633194,SRR30633195,SRR30633196,SRR30633197,SRR30633208,SRR30633209,SRR30633243,SRR30633244,SRR30633245,SRR30633246,SRR30633247,SRR30633248,SRR30633249,SRR30633250,SRR30633251,SRR30633252,SRR30633253,SRR30633254,SRR30633255,SRR30633266,SRR30633267,SRR30633297,SRR30633298,SRR30633299,SRR30633300,SRR30633301,SRR30633302,SRR30633303,SRR30633312,SRR30633313,SRR30663788,SRR30663789,SRR30663790,SRR30663791,SRR30663792,SRR30663793,SRR30663794,SRR30663795,SRR30663806,SRR30663807,SRR30663808,SRR30663809,SRR30663810,SRR30663811,SRR30663812,SRR30663813,SRR30663814,SRR30663815,SRR30663826,SRR30663827,SRR30663829,SRR30663830,SRR30663831,SRR30663832,SRR30663833,SRR30663834,SRR30663835,SRR30663845,SRR30663846,SRR30663862,SRR30663863,SRR30663864,SRR30663865,SRR30663866,SRR30663869,SRR30663870,SRR30663874,SRR30663875,SRR30663876,SRR30663877,SRR30663878,SRR30663883,SRR30663884,SRR30663908,SRR30663909,SRR30663910,SRR30663911,SRR30663912,SRR30663918,SRR30663919,SRR30663920,SRR30663921,SRR30663922,SRR30663923,SRR30663924,SRR30663925,SRR30663926,SRR30663927,SRR30663936,SRR30663937,SRR30664010,SRR30664011,SRR30664012,SRR30664013,SRR30664014,SRR30664015,SRR30664016,SRR30664017,SRR30664028,SRR30664029,SRR30688664,SRR30688665,SRR30688666,SRR30688667,SRR30688668,SRR30688669,SRR30688670,SRR30688680,SRR30688681
Corynebacterium_1,0.022655188,0.121740071,0.063201803,0.158254206,0.337629093,0.198418404,0.04425308,0.571219668,0.091216517,0.33534873,0.039914469,0.084811219,0.110832491,0.126158741,0.310162379,0.028724377,0.163323636,0.420944318,0.767735427,0.036075036,0.245103654,0.074353588,0.108215548,0.020304843,0.103128223,0.237909854,0.005133558,0.116507682,0.067782685,0.062872232,0.255112454,0.107598228,0.12655674,0.06893043,0.048471139,0.049787273,0.040638017,0.052740821,0.151148145,0.043351282,0.045669427,0.009387279,0.004721212,0.0032885,0,0,0.007814739,0.028539627,0.060215572,0.016223232,0.012236158,0.011207831,0.072481276,0.045876821,0.039193729,0.178139712,0.245786517,0.110946746,0.052598359,0.00272487,0.016884762,0.013618412,0.034494653,0.106232295,0.345551867,0.079968013,0.011510129,0.010694901,0,0,0.006191184,0,0.004512635,0,0,0,0,0.003099526,0.0499355,0.039077765,0.038111572,0.09935237,0.020120724,0.089824662,0.08605852,0.010207727,0.051431206,0.00711187,0.030925842,0.162321114,0.032885272,0.058173854,0.097325388,0.023681451,0.061225216,0.016041299,0.023089356,0.014069315,0.021122001,0.004615101,0,0.025539988,0.007716049,0,0.035984167,0.019384353,0.002248252,0.015128021,0.027356787,0.004993259,0,0,0,0.003706037,0.004088475,0.005473554,0,0,0,0.00102328,0,0,0.075811115,0.277343797,0.05995373,0.268139491,0.01329634,0,0,0.091569987,0.025984025,0.089557735,0.156438132,0.096899225,0.111277552,0.028250935,0.19026691,0.102961918,0.021520914,0.086983801,0.027310772,0.115868888,0.108428769,0.062334574,0.115110721,0.008252595,0.073483099,0.04127967,0.020759193,0.077724467,0.116374185,0.071786252,0.055537381,0.132628324,0.343284877,0.359925349,0.056513479,0.039656514,0.032292291,0.097830854,0.008793458,0.154402975,0.04119709,0.11311451,0.335501611
Craurococcus,0,0.01082134,0.018960541,0,0,0,0,0,0,0.004955893,0,0,0,0.001828388,0,0,0.0561425,0,0,0,0,0,0,0.001353656,0,0,0.001711186,0,0,0,0,0,0,0.013129606,0,0,0.020319008,0,0,0,0,0,0,0.0032885,0,0,0.005209826,0.005707925,0.003010779,0,0.104007342,0.003735944,0,0,0.055991041,0.470797811,0.03511236,0.157174556,0.026299179,0.00272487,0.008442381,0,0.109233069,0,0.006775527,0,0.017265193,0.002673725,0,0,0,0,0,0,0,0,0,0,0,0.006512961,0,0.114071239,0.003353454,0,1.774956971,0,0.00354698,0,0.001288577,0.00235248,0,0.014543464,0.002754492,0.006766129,0,0.016041299,0.005772339,0.004689772,0,0,0,0,0,0,0,0,0.000899301,0,0,0,0,0,0,0.003706037,0,0,0,0,0,0,0,0,0.002569868,0.008477758,0.00352669,0.00218592,0,0,0,0.005573825,0,0.006695905,0,0.000998961,0.000713318,0.003323639,0,0.001410437,0.021520914,0.012833676,0.000803258,0.003433152,0.005376633,0.001917987,0.001951029,0.001650519,0,0,0.005931198,0,0.005903038,0.000875442,0.001521572,0,0.003717887,0,0,0.007626253,0.04151866,0.000674696,0,0.009961482,0.001396512,0,0.047195945
Cryptosporangium,0,0,0.004213454,0,0,0,0,0,0,0.049558926,0,0,0,0,0.009122423,0.001305653,0.081661818,0.011692898,0,0,0,0,0,0,0,0,0,0,0.012324124,0,0,0,0,0,0,0.024139284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004161292,0,0,0,0,0,0,0,0,0,0.00386573,0.00470496,0.000822132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003854802,0,0.000705338,0,0.001772845,0,0,0.000796261,0,0,0,0,0.000713318,0,0,0.014104372,0.07378599,0.00712982,0.011245612,0.000858288,0.004480528,0.14480801,0,0.014854672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002793023,0,0
Cupriavidus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001143131,0.006122699,0,0,0,0.006058892,0.015087052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018679718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106949012,0,0,0,0,0,0,0,0,0,0,0.008322583,0.019538882,0.090514983,0.029437739,0.040241449,0.028743892,0,0,0,0,0,0,0,0.000855498,0,0,0,0,0,0,0.0126732,0,0.003538445,0,0,0.268920476,0.004498021,0.003876871,0.001798602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000796261,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000958993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001349391,0,0,0,0,0
Curtobacterium,0.410058903,0.33005086,0.787915815,0.46643345,0.476652838,0.741912293,0.908982179,0.182790294,0.202456172,0.816070308,0.300784034,0.525526663,1.582133803,0.93064926,1.496077358,0.018279149,1.995610677,0.339094034,0.477373951,0.609031491,0.668880999,0.568804952,0.70229682,0.052792593,0.756273634,1.215503071,0.065025069,0.895652807,0.663448701,0.429817442,0.920445732,0.516471495,0.440197355,1.063498055,0.872480511,0.522012009,0.652748146,0.469563442,0.22478442,0.741535092,0.390041596,1.240461854,0.042490912,1.394324049,0.857927248,0.257616152,0.171924249,0.322497788,0.861082676,0.255515899,0.373202814,0.298875481,1.274462431,0.539052644,1.170212766,0.71255885,0.877808989,0.767381657,0.873132758,0.062672007,0.236386661,0.789867901,0.965850293,1.026912181,4.255030829,0.335865654,1.617173112,1.270019518,1.104939017,0.514410542,1.12060426,3.740374037,0.081227437,0.877332908,0.298781889,0.645833333,0.597831272,0.099184825,0.183096833,0.306109157,0.052403411,0.857374154,0.21462106,0.373670595,0.656196213,0.423620681,2.5219026,0.985705142,2.159654661,0.918251323,1.104945123,1.568127572,1.065988449,1.427653168,1.339123625,0.858938649,0.484876472,0.895746377,0.481581615,0.175373823,0.750150384,0.664039696,0.505401235,1.661544372,0.512774379,0.224858494,0.043616088,3.320600582,0.393937736,3.515254407,1.081553939,0.154350036,0.501437454,1.645480488,0.200335255,0.133189805,0.055705781,0.01982408,0,0.042977744,0.017397631,0.034391238,5.196273691,1.748840364,4.845672046,2.02124714,0.939608024,0.094451185,0.021275757,1.891915565,3.269175248,2.119254076,1.013332396,2.081834892,2.322562237,1.665143332,0.962053811,1.060648801,0.87620863,0.926163587,0.786389596,1.053119448,0.855780777,0.750891864,1.17256853,0.836813178,2.293722444,3.559081527,3.1257414,1.242096767,1.948002665,1.411212662,2.787520066,1.19628992,1.945694067,0.645051397,2.415650626,6.36487043,4.806938229,2.167796782,0.123108407,2.083610041,0.24857905,15.67889026,1.113208709
Curvibacter,0,0,0,0,0.006620178,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056595881,0,0,0,0,0,0,0,0,0.032767786,0,0,0,0,0,0,0.008078523,0,0,0,0,0.011408232,0,0,0,0,0,0,0,0,0,0,0,0,0.030200532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003995844,0,0,0,0,0,0,0,0.000858288,0.000896106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000799405,0,0,0,0
Curvibacter_sp._IW-218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009122423,0,0,0.123944716,0,0,0.006872065,0.014870718,0,0,0,0,0,0,0.022594228,0,0.0020409,0.005379911,0,0,0,0,0,0,0,0.015971525,0,0,0,0,0,0,0,0.005707925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028745544,0,0,0,0.005755064,0,0,0,0,0.00440044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000224825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004844433,0,0.005829119,0,0,0,0,0,0.000836988,0,0,0,0,0,0,0.001537208,0,0,0,0.002688317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cyanobium_sp._UAM_406,0,0.01082134,0,0.116608362,0.09047577,0,0,0.100534662,0,0,0,0,0,0,0.118591498,0.002611307,0.117388863,0.130960455,0.184551785,0.080638316,0.100790287,0.003717679,0.075088339,0,0.050241955,0,0,0,0.012324124,0.005715657,0,0,0,0.004923602,0.004039262,0,0,0,0,0.022816464,0,0.016092478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cyanothece,0,0,0,0,0,0.008626887,0,0,0,0,0.001425517,0,0.009697843,0,0,0,0,0.023385795,0,0.545369663,0.815485053,0.351320706,0.435070671,0.023012156,0.272364281,0.056233238,0.053046767,0.036408651,0.043134436,0.090307388,0.071431487,0,0.152234919,0.182173278,0.321121299,0.069400441,0.060957025,0.008506584,0.027129154,0.077575979,0.072824222,0.049618474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001422374,0,0,0,0.000855498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000674476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000836988,0,0,0,0,0,0,0,0,0,0,0.003584422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cylindrospermum_sp._NDUPC005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201218811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cytophaga,0,0,0,0.008329169,0.041927796,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113191762,0,0.006872065,0,0,0,0,0,0,0,0.014378145,0,0.063267888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dactylosporangium,0,0,0.00632018,0.008329169,0.026480713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02748826,0.06505939,0,0,0,0,0,0.01456346,0.006162062,0.002286263,0.008163599,0,0,0,0,0,0,0.003402634,0,0,0.002468618,0.00134104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003353454,0,0.005378657,0,0,0,0.001288577,0,0.045217248,0.001710996,0.000918164,0,0,0.0058332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003854802,0,0.004937366,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010760457,0.004277892,0.008835838,0.006866304,0.003584422,0.140013042,0,0.009903115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002051998
Deferrisoma,0,0,0,0.033316675,0.013240357,0,0,0.004569757,0,0,0,0,0,0,0.091224229,0,0.010207727,0.018708636,0.20915869,0,0,0,0,0,0,0,0,0,0,0.001143131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00177349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000975515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Defluviicoccus,0,0,0,0,0.046341248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035335689,0,0,0,0,0,0,0,0.306134944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008111616,0,0,0,0,0.022396417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004763946,0,0,0.057487784,0,0,0,0,0,0,0,0,0,0.00422883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004811856,0,0,0,0,0,0,0,0,0,0,0.000858288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001396512,0.001354665,0.003077996
Deinococcus,11.60851835,2.832485662,1.369372406,0.06663335,0.167711184,7.528396837,5.257744289,0.013709272,0.513927205,4.121650643,3.404133999,12.90947917,6.112411854,4.854368932,0.72067141,0.019584802,0.505282499,0.056125909,1.545313615,0.114591291,0.112243729,0.087365466,0.070671378,0.01082925,0.074040775,0.112466476,0.011978302,6.713755188,10.22902331,0.112026886,0.232662558,0.267202267,0.045853891,0.078777634,0.018176677,0,1.188661993,0.386198918,0.44956884,1.437437255,0.056778207,1.61595301,0,0.059193002,0.004289636,0.04493305,0.065122822,0.154113987,0.006021557,0.036502271,0.024472316,0.044831322,0.410727229,0.504645028,0.509518477,0.216312508,0.667134831,0.785872781,0.804754892,0.027248699,1.076403546,1.334604385,0.252960791,0.495750708,0.542042144,0.303878449,0.230202578,1.449159113,2.541963531,0.662391657,1.009162952,0.558855886,0.266245487,0.023927261,0.045966444,1.3125,1.513657901,0.065090041,0.141483917,0.107463853,0.185793912,0.2539005,0.171026157,0.308996838,0.182874355,0.0561425,0.743092257,8.703506152,1.452226016,0.319937267,0.052616434,2.184086029,0.538962291,2.380831557,1.608229808,0.361658379,2.308935581,1.74928481,0.899797229,0.466125162,1.001379994,2.269410391,1.851851852,0.902804456,0.949082404,0.926572071,0.643674543,0.866079195,1.012201127,0.269635991,1.952363911,0.899747769,1.614628602,2.794351999,0.556032544,0.010947107,0.046421484,0.015418729,0,0.003069839,0.000790801,0.001495271,2.145840026,0.715764997,2.021498702,0.813890791,0.223378511,0.013054229,0.004727946,1.165725752,2.070060629,0.697211155,1.530105552,1.14680732,1.113488837,2.687162443,0.230464144,0.220028209,1.368115229,1.550022815,0.783979822,2.761970973,1.233041203,0.306877901,1.77055897,1.716539852,1.670865701,0.023219814,0.225385528,0.094166181,3.102468313,0.564660153,3.280509422,2.527843165,0.742338055,1.884794265,1.108626121,0.61315071,7.138134121,2.049050366,0.144692349,1.037654403,0.083790691,1.098633143,1.846797858
Delftia,0.009062075,0.151498756,0.115869973,0.158254206,0.017653809,0.005751258,0.026312642,0.945939771,0.037821483,0.18171606,0.001425517,0.015144861,0.009697843,0.020112263,0.036489692,0.015667842,0.025519318,0.15434625,0.265754571,0.06790595,0.066429962,0.011153038,0.030918728,0.009475594,0.148081551,0.025953802,0.006844744,0.032767786,0.030810311,0.038866471,0.059186089,0.11297814,0.038517269,0.027900412,0.05049077,0.030174105,0.005079752,0.008506584,0.029066951,0.052477868,0.041966501,0.008046239,0.009442425,0.0032885,0,0.002995537,0.041678606,0.008561888,0,0,0,0.160645571,0.04832085,0.02293841,0.06718925,0,0.245786517,0,0.026299179,0,0.025327142,0,0,0.07082153,0,0.007996801,0.028775322,0.35293174,0.030189591,0.049327038,0.086676573,0,0.027075812,0,0,0.006944444,0.019079721,0,0.012483875,0.052103686,0.161974179,0.040476891,0.147551979,0.161684392,0.005378657,0.010207727,0.065619125,0.001422374,0.002577154,0.039207998,0.004110659,0.020531949,0.012854297,0.005920363,0.011390738,0.020416199,0.034634034,0.037518173,0.029570801,0.009230201,0.014153781,0.00364857,0,0.028812908,0.004498021,0.007753741,0.037770633,0.102114141,0.076599004,0.074898887,0.075549724,0.048940255,0.023400415,0.163065634,0.036796271,0.003649036,0,0,0,0,0,0,0.026983617,0.123533045,0.023981492,0.075049912,0.005318536,0,0,0.003981304,0.020209797,0.011717835,0.025487111,0.001997922,0.007133176,0.018280017,0.014738986,0.039492243,0.018446497,0.027806297,0.025704256,0.036048098,0.027779271,0.023015843,0.029265438,0.001650519,0.061235916,0.025799794,0.041518387,0.038862233,0.019395698,0.024512379,0.101184544,0.007904999,0.017350138,0.057765797,0.055311065,0.051858518,0.052282757,0.016867389,0,0.01660247,0.002094767,0.04538127,0.105677877
Dermacoccus,0,0,0,0,0,0,0,0,0,0,0,0,0.005541625,0,0,0,0,0.009354318,0,0,0.006872065,0,0,0,0,0,0,0,0,0.001143131,0.0020409,0,0.003668311,0,0,0,0,0,0,0,0.002468618,0,0,0,0,0.002995537,0,0.017123776,0.012043114,0,0,0.007471887,0,0.02293841,0.005599104,0.063621326,0.105337079,0.009245562,0.021039344,0,0,0,0,0,0.006775527,0,0,0.016042352,0,0,0,0,0,0,0,0,0,0,0.004161292,0.009769441,0.004763946,0,0.010060362,0.010778959,0,0.005103864,0.019508389,0.001422374,0,0.01097824,0,0,0.003672656,0,0.001423842,0,0.011544678,0.009379543,0.021122001,0,0.003538445,0,0,0.019208605,0,0.003876871,0,0.00756401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005139737,0.001211108,0.009169394,0.00291456,0,0,0,0.004777565,0.003849485,0,0.00439433,0,0.001426635,0.00166182,0.022778433,0,0,0.007842802,0.001606516,0.02231549,0.046597487,0.00287698,0.020485806,0.003301038,0.017495976,0.029669763,0,0,0.002529874,0.002626326,0.005325502,0.003513333,0.01115366,0.008146459,0,0.018303006,0.012301825,0.006746955,0,0.032374817,0,0,0.00820799
Desemzia,0.002265519,0.116329402,0,0,0,0,0,0,0,0,0,0.004543458,0.001385406,0,0,0,0.005103864,0,0,0.002122061,0,0.033459115,0,0,0,0,0,0,0,0,0.089799584,0.012553127,0,0,0,0.004526116,0,0,0,0,0,0.009387279,0,0,0,0,0,0,0,0,0,0,0.066441169,0,0.274356103,0.089069856,0,0,0.021039344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035821284,0,0,0,0,0,0,0,0,0,0.00078416,0.003288527,0.007699481,0.011017968,0.005920363,0.008543053,0.0072915,0,0,0,0,0,0,0,0,0.013494063,0,0,0,0,0,0,0,0,0,0,0,0.001160537,0,0,0.002046559,0,0,0.005139737,0.038755465,0.008464056,0.012386879,0.002659268,0,0,0.000796261,0.000962371,0.010043858,0.01494072,0.002996883,0.000713318,0,0.008039447,0,0.004611624,0.006416838,0,0.003433152,0.014337688,0.004794967,0.001951029,0,0,0.00128999,0,0,0,0,0,0,0.012392956,0.017033504,0,0.001525251,0.003075456,0.004048173,0.00159881,0.040676053,0,0.035898617,0.018467979
Desertibacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095881761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Desulfobulbus,0,0,0.012640361,0.258204231,0.019860535,0,0,0.054837088,0,0,0,0,0,0,0.255427842,0,0.086765682,0.074834545,0.36664288,0,0,0,0.015459364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Desulfonema,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046753119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Desulfovibrio,0,0,0,0.041645844,0,0,0,0.004569757,0,0,0,0,0,0,0,0,0,0,0.078742095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Desulfovirga,0,0.054106698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025724375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00287698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Devosia,0.006796556,0.062222703,0.044241262,0.074962519,0.044134522,0.12077642,0.228441574,0.13709272,0.002224793,0.227971058,0.018531718,0.003028972,0.009697843,0.012798713,0.164203612,0,0.142908181,0.203456421,0.041831738,0.021220609,0.043523079,0.098518505,0.006625442,0.004060969,0.087262342,0.181676616,0.020534232,0.309473531,0.236212386,0.036580208,0.146944773,0.215196456,0.066029603,0.182173278,0.157531203,0.025647989,0.157472315,0.013610535,0.042631528,0.239572876,0.03209203,0.018774558,0,0.006577,0,0,0,0.028539627,0,0,0,0.007471887,0.012080213,0,0,0,0,0.027736686,0.031559015,0,0.088644998,0,0.109233069,0,0,0.007996801,0.069060773,0,0.084530854,0.00704672,0,0,0,0,0.003830537,0.020833333,0.031799536,0,0.020806458,0.016282402,0.047639465,0.01471887,0.020120724,0.032336878,0.04302926,0.010207727,0.13833221,0.034136975,0.069583145,0.181140953,0.082213179,0.07186182,0.14323359,0.0499002,0.037731819,0.192495589,0.063495728,0.023448858,0.063366002,0.027690604,0.010615336,0.018242849,0.06558642,0.076834422,0.15743073,0.046522447,0.002473077,0,0.010942715,0.004993259,0,0,0,0.003706037,0.085857966,0,0,0,0,0,0,0.002242907,0.325088339,2.498516392,0.315991423,2.842424331,0.151578276,0.000767896,0.003151964,0.101921377,0.009623713,0.004184941,0.053610821,0.047950132,0.010699765,0.018280017,0.022778433,0.34696756,0.166018477,0.109799224,0.032130321,0.11071916,0.165779522,0.223445472,0.100478002,0.099031145,0.059486318,0.007739938,0.007413998,0,0.06324684,0.028889589,0.034996158,0.086076661,0.185894338,0.25624315,0.007214487,0.009151503,0.09995233,0.067469554,0.00159881,0.253187674,0.051670926,0.256031645,0.520181397
